-5.000000 2.000000 0.000000
-4.990000 2.000000 0.000000
-4.980000 2.000000 0.000000
-4.970000 2.000000 0.000000
-4.960000 2.000000 0.000000
-4.950000 2.000000 0.000000
-4.940000 2.000000 0.000000
-4.930000 2.000000 0.000000
-4.920000 2.000000 0.000000
-4.910000 2.000000 0.000000
-4.900000 2.000000 0.000000
-4.890000 2.000000 0.000000
-4.880000 2.000000 0.000000
-4.870000 2.000000 0.000000
-4.860000 2.000000 0.000000
-4.850000 2.000000 0.000000
-4.840000 2.000000 0.000000
-4.830000 2.000000 0.000000
-4.820000 2.000000 0.000000
-4.810000 2.000000 0.000000
-4.800000 2.000000 0.000000
-4.790000 2.000000 0.000000
-4.780000 2.000000 0.000000
-4.770000 2.000000 0.000000
-4.760000 2.000000 0.000000
-4.750000 2.000000 0.000000
-4.740000 2.000000 0.000000
-4.730000 2.000000 0.000000
-4.720000 2.000000 0.000000
-4.710000 2.000000 0.000000
-4.700000 2.000000 0.000000
-4.690000 2.000000 0.000000
-4.680000 2.000000 0.000000
-4.670000 2.000000 0.000000
-4.660000 2.000000 0.000000
-4.650000 2.000000 0.000000
-4.640000 2.000000 0.000000
-4.630000 2.000000 0.000000
-4.620000 2.000000 0.000000
-4.610000 2.000000 0.000000
-4.600000 2.000000 0.000000
-4.590000 2.000000 0.000000
-4.580000 2.000000 0.000000
-4.570000 2.000000 0.000000
-4.560000 2.000000 0.000000
-4.550000 2.000000 0.000000
-4.540000 2.000000 0.000000
-4.530000 2.000000 0.000000
-4.520000 2.000000 0.000000
-4.510000 2.000000 0.000000
-4.500000 2.000000 0.000000
-4.490000 2.000000 0.000000
-4.480000 2.000000 0.000000
-4.470000 2.000000 0.000000
-4.460000 2.000000 0.000000
-4.450000 2.000000 0.000000
-4.440000 2.000000 0.000000
-4.430000 2.000000 0.000000
-4.420000 1.997157 0.006298
-4.410000 1.994150 0.012965
-4.400000 1.991146 0.019631
-4.390000 1.988143 0.026298
-4.380000 1.985143 0.032965
-4.370000 1.982146 0.039631
-4.360000 1.979150 0.046298
-4.350000 1.976157 0.052965
-4.340000 1.973166 0.059631
-4.330000 1.970177 0.066298
-4.320000 1.967190 0.072965
-4.310000 1.964206 0.079631
-4.300000 1.961224 0.086298
-4.290000 1.958245 0.092965
-4.280000 1.955267 0.099631
-4.270000 1.952292 0.106298
-4.260000 1.949319 0.112965
-4.250000 1.946348 0.119631
-4.240000 1.943380 0.126298
-4.230000 1.940414 0.132965
-4.220000 1.937450 0.139631
-4.210000 1.934488 0.146298
-4.200000 1.931529 0.152965
-4.190000 1.928572 0.159631
-4.180000 1.925617 0.166298
-4.170000 1.922665 0.172965
-4.160000 1.919715 0.179631
-4.150000 1.916767 0.186298
-4.140000 1.913821 0.192965
-4.130000 1.910877 0.199631
-4.120000 1.907936 0.206298
-4.110000 1.904997 0.212965
-4.100000 1.902061 0.219631
-4.090000 1.899126 0.226298
-4.080000 1.896194 0.232965
-4.070000 1.893264 0.239631
-4.060000 1.890337 0.246298
-4.050000 1.887411 0.252965
-4.040000 1.884488 0.259631
-4.030000 1.881567 0.266298
-4.020000 1.878649 0.272965
-4.010000 1.875733 0.279631
-4.000000 1.872819 0.286298
-3.990000 1.869907 0.292965
-3.980000 1.866997 0.299631
-3.970000 1.864090 0.306298
-3.960000 1.861185 0.312965
-3.950000 1.858282 0.319631
-3.940000 1.855382 0.326298
-3.930000 1.852484 0.332965
-3.920000 1.849588 0.339631
-3.910000 1.846694 0.346298
-3.900000 1.843803 0.352965
-3.890000 1.840914 0.359631
-3.880000 1.838027 0.366298
-3.870000 1.835143 0.372965
-3.860000 1.832260 0.379631
-3.850000 1.829380 0.386298
-3.840000 1.826502 0.392965
-3.830000 1.823627 0.399631
-3.820000 1.820754 0.406298
-3.810000 1.817883 0.412965
-3.800000 1.815014 0.419631
-3.790000 1.812148 0.426298
-3.780000 1.809283 0.432965
-3.770000 1.806422 0.439631
-3.760000 1.803562 0.446298
-3.750000 1.800705 0.452965
-3.740000 1.797849 0.459631
-3.730000 1.794997 0.466298
-3.720000 1.792146 0.472965
-3.710000 1.789298 0.479631
-3.700000 1.786452 0.486298
-3.690000 1.783608 0.492965
-3.680000 1.780766 0.499631
-3.670000 1.777927 0.506298
-3.660000 1.775090 0.512965
-3.650000 1.772255 0.519631
-3.640000 1.769423 0.526298
-3.630000 1.766593 0.532965
-3.620000 1.763765 0.539631
-3.610000 1.760939 0.546298
-3.600000 1.758116 0.552965
-3.590000 1.755295 0.559631
-3.580000 1.752476 0.566298
-3.570000 1.749659 0.572965
-3.560000 1.746845 0.579631
-3.550000 1.744033 0.586298
-3.540000 1.741223 0.592965
-3.530000 1.738415 0.599631
-3.520000 1.735610 0.606298
-3.510000 1.732807 0.612965
-3.500000 1.730006 0.619631
-3.490000 1.727208 0.626298
-3.480000 1.724412 0.632965
-3.470000 1.721618 0.639631
-3.460000 1.718826 0.646298
-3.450000 1.716037 0.652965
-3.440000 1.713249 0.659631
-3.430000 1.710465 0.666298
-3.420000 1.707682 0.672965
-3.410000 1.704902 0.679631
-3.400000 1.702123 0.686298
-3.390000 1.699348 0.692965
-3.380000 1.696574 0.699631
-3.370000 1.693803 0.706298
-3.360000 1.691034 0.712965
-3.350000 1.688267 0.719631
-3.340000 1.685502 0.726298
-3.330000 1.682740 0.732965
-3.320000 1.679980 0.739631
-3.310000 1.677223 0.746298
-3.300000 1.674467 0.752965
-3.290000 1.671714 0.759631
-3.280000 1.668963 0.766298
-3.270000 1.666214 0.772965
-3.260000 1.663468 0.779631
-3.250000 1.660724 0.786298
-3.240000 1.657982 0.792965
-3.230000 1.655242 0.799631
-3.220000 1.652505 0.806298
-3.210000 1.649770 0.812965
-3.200000 1.647037 0.819631
-3.190000 1.644307 0.826298
-3.180000 1.641578 0.832965
-3.170000 1.638852 0.839631
-3.160000 1.636129 0.846298
-3.150000 1.633407 0.852965
-3.140000 1.630688 0.859631
-3.130000 1.627971 0.866298
-3.120000 1.625257 0.872965
-3.110000 1.622544 0.879631
-3.100000 1.619834 0.886298
-3.090000 1.617126 0.892965
-3.080000 1.614421 0.899631
-3.070000 1.611717 0.906298
-3.060000 1.609016 0.912965
-3.050000 1.606317 0.919631
-3.040000 1.603621 0.926298
-3.030000 1.600926 0.932965
-3.020000 1.598234 0.939631
-3.010000 1.595545 0.946298
-3.000000 1.592857 0.952965
-2.990000 1.590172 0.959631
-2.980000 1.587489 0.966298
-2.970000 1.584808 0.972965
-2.960000 1.582130 0.979631
-2.950000 1.579454 0.986298
-2.940000 1.576780 0.992965
-2.930000 1.574108 0.999631
-2.920000 1.571439 1.006298
-2.910000 1.568772 1.012965
-2.900000 1.566107 1.019631
-2.890000 1.563444 1.026298
-2.880000 1.560784 1.032965
-2.870000 1.558126 1.039631
-2.860000 1.555470 1.046298
-2.850000 1.552817 1.052965
-2.840000 1.550166 1.059631
-2.830000 1.547517 1.066298
-2.820000 1.544870 1.072965
-2.810000 1.542225 1.079631
-2.800000 1.539583 1.086298
-2.790000 1.536943 1.092965
-2.780000 1.534306 1.099631
-2.770000 1.531670 1.106298
-2.760000 1.529037 1.112965
-2.750000 1.526406 1.119631
-2.740000 1.523778 1.126298
-2.730000 1.521151 1.132965
-2.720000 1.518527 1.139631
-2.710000 1.515906 1.146298
-2.700000 1.513286 1.152965
-2.690000 1.510669 1.159631
-2.680000 1.508054 1.166298
-2.670000 1.505441 1.172965
-2.660000 1.502831 1.179631
-2.650000 1.500222 1.186298
-2.640000 1.497616 1.192965
-2.630000 1.495013 1.199631
-2.620000 1.492411 1.206298
-2.610000 1.489812 1.212965
-2.600000 1.487215 1.219631
-2.590000 1.484621 1.226298
-2.580000 1.482028 1.232965
-2.570000 1.479438 1.239631
-2.560000 1.476851 1.246298
-2.550000 1.474265 1.252965
-2.540000 1.471682 1.259631
-2.530000 1.469101 1.266298
-2.520000 1.466522 1.272965
-2.510000 1.463945 1.279631
-2.500000 1.461371 1.286298
-2.490000 1.458799 1.292965
-2.480000 1.456230 1.299631
-2.470000 1.453841 1.305834
-2.460000 1.453841 1.305834
-2.450000 1.453841 1.305834
-2.440000 1.453841 1.305834
-2.430000 1.453841 1.305834
-2.420000 1.453841 1.305834
-2.410000 1.453841 1.305834
-2.400000 1.453841 1.305834
-2.390000 1.453841 1.305834
-2.380000 1.453841 1.305834
-2.370000 1.453841 1.305834
-2.360000 1.453841 1.305834
-2.350000 1.453841 1.305834
-2.340000 1.453841 1.305834
-2.330000 1.453841 1.305834
-2.320000 1.453841 1.305834
-2.310000 1.453841 1.305834
-2.300000 1.453841 1.305834
-2.290000 1.453841 1.305834
-2.280000 1.453841 1.305834
-2.270000 1.453841 1.305834
-2.260000 1.453841 1.305834
-2.250000 1.453841 1.305834
-2.240000 1.453841 1.305834
-2.230000 1.453841 1.305834
-2.220000 1.453841 1.305834
-2.210000 1.453841 1.305834
-2.200000 1.453841 1.305834
-2.190000 1.453841 1.305834
-2.180000 1.453841 1.305834
-2.170000 1.453841 1.305834
-2.160000 1.453841 1.305834
-2.150000 1.453841 1.305834
-2.140000 1.453841 1.305834
-2.130000 1.453841 1.305834
-2.120000 1.453841 1.305834
-2.110000 1.453841 1.305834
-2.100000 1.453841 1.305834
-2.090000 1.453841 1.305834
-2.080000 1.453841 1.305834
-2.070000 1.453841 1.305834
-2.060000 1.453841 1.305834
-2.050000 1.453841 1.305834
-2.040000 1.453841 1.305834
-2.030000 1.453841 1.305834
-2.020000 1.453841 1.305834
-2.010000 1.453841 1.305834
-2.000000 1.453841 1.305834
-1.990000 1.453841 1.305834
-1.980000 1.453841 1.305834
-1.970000 1.453841 1.305834
-1.960000 1.453841 1.305834
-1.950000 1.453841 1.305834
-1.940000 1.453841 1.305834
-1.930000 1.453841 1.305834
-1.920000 1.453841 1.305834
-1.910000 1.453841 1.305834
-1.900000 1.453841 1.305834
-1.890000 1.453841 1.305834
-1.880000 1.453841 1.305834
-1.870000 1.453841 1.305834
-1.860000 1.453841 1.305834
-1.850000 1.453841 1.305834
-1.840000 1.453841 1.305834
-1.830000 1.453841 1.305834
-1.820000 1.453841 1.305834
-1.810000 1.453841 1.305834
-1.800000 1.453841 1.305834
-1.790000 1.453841 1.305834
-1.780000 1.453841 1.305834
-1.770000 1.453841 1.305834
-1.760000 1.453841 1.305834
-1.750000 1.453841 1.305834
-1.740000 1.453841 1.305834
-1.730000 1.453841 1.305834
-1.720000 1.453841 1.305834
-1.710000 1.453841 1.305834
-1.700000 1.453841 1.305834
-1.690000 1.453841 1.305834
-1.680000 1.453841 1.305834
-1.670000 1.453841 1.305834
-1.660000 1.453841 1.305834
-1.650000 1.453841 1.305834
-1.640000 1.453841 1.305834
-1.630000 1.453841 1.305834
-1.620000 1.453841 1.305834
-1.610000 1.453841 1.305834
-1.600000 1.453841 1.305834
-1.590000 1.453841 1.305834
-1.580000 1.453841 1.305834
-1.570000 1.453841 1.305834
-1.560000 1.453841 1.305834
-1.550000 1.453841 1.305834
-1.540000 1.453841 1.305834
-1.530000 1.453841 1.305834
-1.520000 1.453841 1.305834
-1.510000 1.453841 1.305834
-1.500000 1.453841 1.305834
-1.490000 1.453841 1.305834
-1.480000 1.453841 1.305834
-1.470000 1.453841 1.305834
-1.460000 1.453841 1.305834
-1.450000 1.453841 1.305834
-1.440000 1.453841 1.305834
-1.430000 1.453841 1.305834
-1.420000 1.453841 1.305834
-1.410000 1.453841 1.305834
-1.400000 1.453841 1.305834
-1.390000 1.453841 1.305834
-1.380000 1.453841 1.305834
-1.370000 1.453841 1.305834
-1.360000 1.453841 1.305834
