-0.999400 1.000000 1.000000 1.000000
-0.998200 1.000000 1.000000 1.000000
-0.997000 1.000000 1.000000 1.000000
-0.995800 1.000000 1.000000 1.000000
-0.994600 1.000000 1.000000 1.000000
-0.993400 1.000000 1.000000 1.000000
-0.992200 1.000000 1.000000 1.000000
-0.991000 1.000000 1.000000 1.000000
-0.989800 1.000000 1.000000 1.000000
-0.988600 1.000000 1.000000 1.000000
-0.987400 1.000000 1.000000 1.000000
-0.986200 1.000000 1.000000 1.000000
-0.985000 1.000000 1.000000 1.000000
-0.983800 1.000000 1.000000 1.000000
-0.982600 1.000000 1.000000 1.000000
-0.981400 1.000000 1.000000 1.000000
-0.980200 1.000000 1.000000 1.000000
-0.979000 1.000000 1.000000 1.000000
-0.977800 1.000000 1.000000 1.000000
-0.976600 1.000000 1.000000 1.000000
-0.975400 1.000000 1.000000 1.000000
-0.974200 1.000000 1.000000 1.000000
-0.973000 1.000000 1.000000 1.000000
-0.971800 1.000000 1.000000 1.000000
-0.970600 1.000000 1.000000 1.000000
-0.969400 1.000000 1.000000 1.000000
-0.968200 1.000000 1.000000 1.000000
-0.967000 1.000000 1.000000 1.000000
-0.965800 1.000000 1.000000 1.000000
-0.964600 1.000000 1.000000 1.000000
-0.963400 1.000000 1.000000 1.000000
-0.962200 1.000000 1.000000 1.000000
-0.961000 1.000000 1.000000 1.000000
-0.959800 1.000000 1.000000 1.000000
-0.958600 1.000000 1.000000 1.000000
-0.957400 1.000000 1.000000 1.000000
-0.956200 1.000000 1.000000 1.000000
-0.955000 1.000000 1.000000 1.000000
-0.953800 1.000000 1.000000 1.000000
-0.952600 1.000000 1.000000 1.000000
-0.951400 1.000000 1.000000 1.000000
-0.950200 1.000000 1.000000 1.000000
-0.949000 1.000000 1.000000 1.000000
-0.947800 1.000000 1.000000 1.000000
-0.946600 1.000000 1.000000 1.000000
-0.945400 1.000000 1.000000 1.000000
-0.944200 1.000000 1.000000 1.000000
-0.943000 1.000000 1.000000 1.000000
-0.941800 1.000000 1.000000 1.000000
-0.940600 1.000000 1.000000 1.000000
-0.939400 1.000000 1.000000 1.000000
-0.938200 1.000000 1.000000 1.000000
-0.937000 1.000000 1.000000 1.000000
-0.935800 1.000000 1.000000 1.000000
-0.934600 1.000000 1.000000 1.000000
-0.933400 1.000000 1.000000 1.000000
-0.932200 1.000000 1.000000 1.000000
-0.931000 1.000000 1.000000 1.000000
-0.929800 1.000000 1.000000 1.000000
-0.928600 1.000000 1.000000 1.000000
-0.927400 1.000000 1.000000 1.000000
-0.926200 1.000000 1.000000 1.000000
-0.925000 1.000000 1.000000 1.000000
-0.923800 1.000000 1.000000 1.000000
-0.922600 1.000000 1.000000 1.000000
-0.921400 1.000000 1.000000 1.000000
-0.920200 1.000000 1.000000 1.000000
-0.919000 1.000000 1.000000 1.000000
-0.917800 1.000000 1.000000 1.000000
-0.916600 1.000000 1.000000 1.000000
-0.915400 1.000000 1.000000 1.000000
-0.914200 1.000000 1.000000 1.000000
-0.913000 1.000000 1.000000 1.000000
-0.911800 1.000000 1.000000 1.000000
-0.910600 1.000000 1.000000 1.000000
-0.909400 1.000000 1.000000 1.000000
-0.908200 1.000000 1.000000 1.000000
-0.907000 1.000000 1.000000 1.000000
-0.905800 1.000000 1.000000 1.000000
-0.904600 1.000000 1.000000 1.000000
-0.903400 1.000000 1.000000 1.000000
-0.902200 1.000000 1.000000 1.000000
-0.901000 1.000000 1.000000 1.000000
-0.899800 1.000000 1.000000 1.000000
-0.898600 1.000000 1.000000 1.000000
-0.897400 1.000000 1.000000 1.000000
-0.896200 1.000000 1.000000 1.000000
-0.895000 1.000000 1.000000 1.000000
-0.893800 1.000000 1.000000 1.000000
-0.892600 1.000000 1.000000 1.000000
-0.891400 1.000000 1.000000 1.000000
-0.890200 1.000000 1.000000 1.000000
-0.889000 1.000000 1.000000 1.000000
-0.887800 1.000000 1.000000 1.000000
-0.886600 1.000000 1.000000 1.000000
-0.885400 1.000000 1.000000 1.000000
-0.884200 1.000000 1.000000 1.000000
-0.883000 1.000000 1.000000 1.000000
-0.881800 1.000000 1.000000 1.000000
-0.880600 1.000000 1.000000 1.000000
-0.879400 1.000000 1.000000 1.000000
-0.878200 1.000000 1.000000 1.000000
-0.877000 1.000000 1.000000 1.000000
-0.875800 1.000000 1.000000 1.000000
-0.874600 1.000000 1.000000 1.000000
-0.873400 1.000000 1.000000 1.000000
-0.872200 1.000000 1.000000 1.000000
-0.871000 1.000000 1.000000 1.000000
-0.869800 1.000000 1.000000 1.000000
-0.868600 1.000000 1.000000 1.000000
-0.867400 1.000000 1.000000 1.000000
-0.866200 1.000000 1.000000 1.000000
-0.865000 1.000000 1.000000 1.000000
-0.863800 1.000000 1.000000 1.000000
-0.862600 1.000000 1.000000 1.000000
-0.861400 1.000000 1.000000 1.000000
-0.860200 1.000000 1.000000 1.000000
-0.859000 1.000000 1.000000 1.000000
-0.857800 1.000000 1.000000 1.000000
-0.856600 1.000000 1.000000 1.000000
-0.855400 1.000000 1.000000 1.000000
-0.854200 1.000000 1.000000 1.000000
-0.853000 1.000000 1.000000 1.000000
-0.851800 1.000000 1.000000 1.000000
-0.850600 1.000000 1.000000 1.000000
-0.849400 1.000000 1.000000 1.000000
-0.848200 1.000000 1.000000 1.000000
-0.847000 1.000000 1.000000 1.000000
-0.845800 1.000000 1.000000 1.000000
-0.844600 1.000000 1.000000 1.000000
-0.843400 1.000000 1.000000 1.000000
-0.842200 1.000000 1.000000 1.000000
-0.841000 1.000000 1.000000 1.000000
-0.839800 1.000000 1.000000 1.000000
-0.838600 1.000000 1.000000 1.000000
-0.837400 1.000000 1.000000 1.000000
-0.836200 1.000000 1.000000 1.000000
-0.835000 1.000000 1.000000 1.000000
-0.833800 1.000000 1.000000 1.000000
-0.832600 1.000000 1.000000 1.000000
-0.831400 1.000000 1.000000 1.000000
-0.830200 1.000000 1.000000 1.000000
-0.829000 1.000000 1.000000 1.000000
-0.827800 1.000000 1.000000 1.000000
-0.826600 1.000000 1.000000 1.000000
-0.825400 1.000000 1.000000 1.000000
-0.824200 1.000000 1.000000 1.000000
-0.823000 1.000000 1.000000 1.000000
-0.821800 1.000000 1.000000 1.000000
-0.820600 1.000000 1.000000 1.000000
-0.819400 1.000000 1.000000 1.000000
-0.818200 1.000000 1.000000 1.000000
-0.817000 1.000000 1.000000 1.000000
-0.815800 1.000000 1.000000 1.000000
-0.814600 1.000000 1.000000 1.000000
-0.813400 1.000000 1.000000 1.000000
-0.812200 1.000000 1.000000 1.000000
-0.811000 1.000000 1.000000 1.000000
-0.809800 1.000000 1.000000 1.000000
-0.808600 1.000000 1.000000 1.000000
-0.807400 1.000000 1.000000 1.000000
-0.806200 1.000000 1.000000 1.000000
-0.805000 1.000000 1.000000 1.000000
-0.803800 1.000000 1.000000 1.000000
-0.802600 1.000000 1.000000 1.000000
-0.801400 1.000000 1.000000 1.000000
-0.800200 1.000000 1.000000 1.000000
-0.799000 1.000000 1.000000 1.000000
-0.797800 1.000000 1.000000 1.000000
-0.796600 1.000000 1.000000 1.000000
-0.795400 1.000000 1.000000 1.000000
-0.794200 1.000000 1.000000 1.000000
-0.793000 1.000000 1.000000 1.000000
-0.791800 1.000000 1.000000 1.000000
-0.790600 1.000000 1.000000 1.000000
-0.789400 1.000000 1.000000 1.000000
-0.788200 1.000000 1.000000 1.000000
-0.787000 1.000000 1.000000 1.000000
-0.785800 1.000000 1.000000 1.000000
-0.784600 1.000000 1.000000 1.000000
-0.783400 1.000000 1.000000 1.000000
-0.782200 1.000000 1.000000 1.000000
-0.781000 1.000000 1.000000 1.000000
-0.779800 1.000000 1.000000 1.000000
-0.778600 1.000000 1.000000 1.000000
-0.777400 1.000000 1.000000 1.000000
-0.776200 1.000000 1.000000 1.000000
-0.775000 1.000000 1.000000 1.000000
-0.773800 1.000000 1.000000 1.000000
-0.772600 1.000000 1.000000 1.000000
-0.771400 1.000000 1.000000 1.000000
-0.770200 1.000000 1.000000 1.000000
-0.769000 1.000000 1.000000 1.000000
-0.767800 1.000000 1.000000 1.000000
-0.766600 1.000000 1.000000 1.000000
-0.765400 1.000000 1.000000 1.000000
-0.764200 1.000000 1.000000 1.000000
-0.763000 1.000000 1.000000 1.000000
-0.761800 1.000000 1.000000 1.000000
-0.760600 1.000000 1.000000 1.000000
-0.759400 1.000000 1.000000 1.000000
-0.758200 1.000000 1.000000 1.000000
-0.757000 1.000000 1.000000 1.000000
-0.755800 1.000000 1.000000 1.000000
-0.754600 1.000000 1.000000 1.000000
-0.753400 1.000000 1.000000 1.000000
-0.752200 1.000000 1.000000 1.000000
-0.751000 1.000000 1.000000 1.000000
-0.749800 1.000000 1.000000 1.000000
-0.748600 1.000000 1.000000 1.000000
-0.747400 1.000000 1.000000 1.000000
-0.746200 1.000000 1.000000 1.000000
-0.745000 1.000000 1.000000 1.000000
-0.743800 1.000000 1.000000 1.000000
-0.742600 1.000000 1.000000 1.000000
-0.741400 1.000000 1.000000 1.000000
-0.740200 1.000000 1.000000 1.000000
-0.739000 1.000000 1.000000 1.000000
-0.737800 1.000000 1.000000 1.000000
-0.736600 1.000000 1.000000 1.000000
-0.735400 1.000000 1.000000 1.000000
-0.734200 1.000000 1.000000 1.000000
-0.733000 1.000000 1.000000 1.000000
-0.731800 1.000000 1.000000 1.000000
-0.730600 1.000000 1.000000 1.000000
-0.729400 1.000000 1.000000 1.000000
-0.728200 1.000000 1.000000 1.000000
-0.727000 1.000000 1.000000 1.000000
-0.725800 1.000000 1.000000 1.000000
-0.724600 1.000000 1.000000 1.000000
-0.723400 1.000000 1.000000 1.000000
-0.722200 1.000000 1.000000 1.000000
-0.721000 1.000000 1.000000 1.000000
